KEY,age,hh_head_yn,sex
uuid:f96c77b1-27b7-4e09-899a-4b4b53bea60c,4.738299774253326,no,Female
uuid:7f6b83a3-7996-48b0-a179-bdc5139a49d5,50.61244648409791,yes,Male
uuid:7f6b83a3-7996-48b0-a179-bdc5139a49d5,14.00408829003188,no,Male
uuid:7f6b83a3-7996-48b0-a179-bdc5139a49d5,23.987231138127086,no,Male
uuid:7f6b83a3-7996-48b0-a179-bdc5139a49d5,67.70093501721259,no,Female
uuid:7f6b83a3-7996-48b0-a179-bdc5139a49d5,15.69670079461822,no,Female
uuid:7f6b83a3-7996-48b0-a179-bdc5139a49d5,9.777859296425703,no,Male
uuid:7f6b83a3-7996-48b0-a179-bdc5139a49d5,17.115762418894096,no,Male
uuid:7f6b83a3-7996-48b0-a179-bdc5139a49d5,5.672343053811096,no,Female
uuid:7f6b83a3-7996-48b0-a179-bdc5139a49d5,2.1205242959611548,no,Female
uuid:7f6b83a3-7996-48b0-a179-bdc5139a49d5,0.1551992390444794,no,Female
uuid:7f6b83a3-7996-48b0-a179-bdc5139a49d5,35.654325784995905,no,Female
uuid:7f6b83a3-7996-48b0-a179-bdc5139a49d5,36.28712272364752,no,Male
uuid:22983e1f-f593-4ba4-9e6c-b450bf7d4804,39.83063397020005,yes,Male
uuid:22983e1f-f593-4ba4-9e6c-b450bf7d4804,19.83472546554832,no,Female
uuid:22983e1f-f593-4ba4-9e6c-b450bf7d4804,11.498656012251296,no,Female
uuid:e3a9fc71-82c9-4dc1-8f78-6d78f834773d,67.67106832707265,yes,Female
uuid:e3a9fc71-82c9-4dc1-8f78-6d78f834773d,35.887363861036945,no,Male
uuid:e3a9fc71-82c9-4dc1-8f78-6d78f834773d,11.28995160533627,no,Female
uuid:e3a9fc71-82c9-4dc1-8f78-6d78f834773d,19.56877739953842,no,Female
uuid:e3a9fc71-82c9-4dc1-8f78-6d78f834773d,8.658619000762213,no,Female
uuid:64501491-64e9-456f-8b9e-92905ac45a3f,37.69285443214689,yes,Male
uuid:64501491-64e9-456f-8b9e-92905ac45a3f,38.895324408075005,no,Female
uuid:64501491-64e9-456f-8b9e-92905ac45a3f,19.87916664725381,no,Male
uuid:64501491-64e9-456f-8b9e-92905ac45a3f,15.052332948251237,no,Male
uuid:64501491-64e9-456f-8b9e-92905ac45a3f,7.773295046270157,no,Female
uuid:64501491-64e9-456f-8b9e-92905ac45a3f,8.5295885978887,no,Male
uuid:64501491-64e9-456f-8b9e-92905ac45a3f,1.6477051362394377,no,Male
uuid:64501491-64e9-456f-8b9e-92905ac45a3f,8.520777131612608,no,Male
uuid:2bb583e2-32a1-438b-8a55-146094d1b04a,39.261077990864706,yes,Female
uuid:2bb583e2-32a1-438b-8a55-146094d1b04a,23.680968148021627,no,Female
uuid:2bb583e2-32a1-438b-8a55-146094d1b04a,19.789380895312316,no,Male
uuid:2bb583e2-32a1-438b-8a55-146094d1b04a,7.07829054743671,no,Female
uuid:2bb583e2-32a1-438b-8a55-146094d1b04a,12.91838990475155,no,Male
uuid:2bb583e2-32a1-438b-8a55-146094d1b04a,4.761077655419967,no,Female
uuid:2bb583e2-32a1-438b-8a55-146094d1b04a,10.930460805061912,no,Female
uuid:2bb583e2-32a1-438b-8a55-146094d1b04a,0.5154999001024665,no,Male
uuid:2bb583e2-32a1-438b-8a55-146094d1b04a,1.4568585755815877,no,Male
uuid:7b1311f4-a348-469b-b532-5c25dc32c4e5,58.1876613988428,yes,Male
uuid:7b1311f4-a348-469b-b532-5c25dc32c4e5,45.520860491634295,no,Female
uuid:7b1311f4-a348-469b-b532-5c25dc32c4e5,19.38807727633834,no,Female
uuid:7b1311f4-a348-469b-b532-5c25dc32c4e5,25.02470991166237,no,Male
uuid:ac23e4db-cc52-4e31-87c4-568d6228ba50,51.43063210078559,yes,Male
uuid:ac23e4db-cc52-4e31-87c4-568d6228ba50,17.21396910369988,no,Female
uuid:ac23e4db-cc52-4e31-87c4-568d6228ba50,12.769256106525553,no,Male
uuid:ac23e4db-cc52-4e31-87c4-568d6228ba50,15.237974434187585,no,Female
uuid:ac23e4db-cc52-4e31-87c4-568d6228ba50,45.92459082412721,no,Female
uuid:f8bd1fa4-b457-457b-b99a-25d71415afef,35.78530388018203,yes,Male
uuid:f8bd1fa4-b457-457b-b99a-25d71415afef,22.325572483334962,no,Male
uuid:f8bd1fa4-b457-457b-b99a-25d71415afef,24.1990900855609,no,Male
uuid:be835397-fba9-42a9-b69e-e7173a835b23,27.03859114858873,yes,Female
uuid:be835397-fba9-42a9-b69e-e7173a835b23,7.57751690615238,no,Female
uuid:be835397-fba9-42a9-b69e-e7173a835b23,4.370203686338269,no,Female
uuid:636ea85b-c55e-4e0c-a7b0-7c19b9d67f35,31.707869333048478,no,Female
uuid:636ea85b-c55e-4e0c-a7b0-7c19b9d67f35,31.933707716570048,yes,Male
uuid:636ea85b-c55e-4e0c-a7b0-7c19b9d67f35,8.855278397735542,no,Female
uuid:636ea85b-c55e-4e0c-a7b0-7c19b9d67f35,10.231707473367713,no,Male
uuid:636ea85b-c55e-4e0c-a7b0-7c19b9d67f35,4.187739494117635,no,Female
uuid:636ea85b-c55e-4e0c-a7b0-7c19b9d67f35,0.648510192732638,no,Male
uuid:521fc7c4-8926-4ff6-b4d0-d8ad9b4f7683,37.07636359555181,no,Female
uuid:521fc7c4-8926-4ff6-b4d0-d8ad9b4f7683,37.20608988870759,yes,Male
uuid:521fc7c4-8926-4ff6-b4d0-d8ad9b4f7683,12.470184069903532,no,Female
uuid:521fc7c4-8926-4ff6-b4d0-d8ad9b4f7683,14.239688127641314,no,Male
uuid:521fc7c4-8926-4ff6-b4d0-d8ad9b4f7683,1.99766110153252,no,Male
uuid:a7a2cc86-c532-4002-84e1-20fabe9e5ed9,39.31621073171039,yes,Male
uuid:a7a2cc86-c532-4002-84e1-20fabe9e5ed9,39.91986442955917,no,Female
uuid:a7a2cc86-c532-4002-84e1-20fabe9e5ed9,18.417842549653177,no,Male
uuid:a7a2cc86-c532-4002-84e1-20fabe9e5ed9,8.990513094379649,no,Female
uuid:a7a2cc86-c532-4002-84e1-20fabe9e5ed9,13.422778880239914,no,Male
uuid:dd808093-e319-47f7-876b-a8160d223d3a,32.61959576702369,yes,Male
uuid:e20e6580-cd4f-4e13-9463-5e16a0ade42d,40.44984586052654,yes,Male
uuid:e20e6580-cd4f-4e13-9463-5e16a0ade42d,22.44641269163414,no,Female
uuid:e20e6580-cd4f-4e13-9463-5e16a0ade42d,15.280260989116929,no,Male
uuid:e20e6580-cd4f-4e13-9463-5e16a0ade42d,19.990786404216934,no,Male
uuid:e20e6580-cd4f-4e13-9463-5e16a0ade42d,13.084400569934077,no,Male
uuid:e20e6580-cd4f-4e13-9463-5e16a0ade42d,4.422588357116712,no,Female
uuid:de5670d9-db3e-450b-b208-91dfaf195f67,57.63104042167155,yes,Female
uuid:de5670d9-db3e-450b-b208-91dfaf195f67,26.863386030766474,no,Male
uuid:de5670d9-db3e-450b-b208-91dfaf195f67,26.279737377675946,no,Male
uuid:de5670d9-db3e-450b-b208-91dfaf195f67,5.897475792092974,no,Female
uuid:de5670d9-db3e-450b-b208-91dfaf195f67,3.5396498063340913,no,Male
uuid:de5670d9-db3e-450b-b208-91dfaf195f67,19.828025019706562,no,Male
uuid:3ef9aed9-ff20-4912-abed-7ece363b722a,38.8639480979529,yes,Male
uuid:3ef9aed9-ff20-4912-abed-7ece363b722a,39.16643692194122,no,Female
uuid:7ab2398b-5889-4a7e-9cc2-80e2c3c357bc,66.49926341700323,yes,Male
uuid:7ab2398b-5889-4a7e-9cc2-80e2c3c357bc,51.90794492432152,no,Female
uuid:7ab2398b-5889-4a7e-9cc2-80e2c3c357bc,19.109969319604147,no,Female
uuid:7ab2398b-5889-4a7e-9cc2-80e2c3c357bc,18.35537604815629,no,Male
uuid:7ab2398b-5889-4a7e-9cc2-80e2c3c357bc,16.084904132325782,no,Male
uuid:7ab2398b-5889-4a7e-9cc2-80e2c3c357bc,2.7664221243650386,no,Female
uuid:7ab2398b-5889-4a7e-9cc2-80e2c3c357bc,0.28868455661730996,no,Male
uuid:7ab2398b-5889-4a7e-9cc2-80e2c3c357bc,3.074981794559108,no,Male
uuid:7ab2398b-5889-4a7e-9cc2-80e2c3c357bc,10.296552656302728,no,Female
uuid:7ab2398b-5889-4a7e-9cc2-80e2c3c357bc,9.937247273148937,no,Male
uuid:a65c5e84-1b8a-4cf2-bd7f-61a1034b53da,86.1520281708801,yes,Male
uuid:d1d63bb7-828c-420f-8886-b4d6544dfe9c,76.27489491551245,yes,Male
uuid:d1d63bb7-828c-420f-8886-b4d6544dfe9c,37.511441264244816,no,Female
uuid:d1d63bb7-828c-420f-8886-b4d6544dfe9c,20.40566589701075,no,Female
uuid:d1d63bb7-828c-420f-8886-b4d6544dfe9c,20.69195008840419,no,Female
uuid:d1d63bb7-828c-420f-8886-b4d6544dfe9c,14.913747641622704,no,Female
uuid:d1d63bb7-828c-420f-8886-b4d6544dfe9c,19.55635149367636,no,Female
uuid:d1d63bb7-828c-420f-8886-b4d6544dfe9c,4.279040902605855,no,Female
uuid:d1d63bb7-828c-420f-8886-b4d6544dfe9c,0.7105266788468692,no,Male
uuid:d1d63bb7-828c-420f-8886-b4d6544dfe9c,1.295760720548689,no,Male
uuid:f46681f8-b556-4e59-a102-9a939f9d0a72,49.83785691493984,yes,Male
uuid:f46681f8-b556-4e59-a102-9a939f9d0a72,32.4533255923961,no,Female
uuid:f46681f8-b556-4e59-a102-9a939f9d0a72,17.574008801089427,no,Female
uuid:f46681f8-b556-4e59-a102-9a939f9d0a72,9.738222053658234,no,Female
uuid:f46681f8-b556-4e59-a102-9a939f9d0a72,7.096471198142115,no,Female
uuid:f46681f8-b556-4e59-a102-9a939f9d0a72,64.04513739105964,no,Female
uuid:4a7068f3-3665-4b07-8d87-3834233cab0f,43.6492555427126,yes,Female
uuid:b7211e4e-6cfc-4c49-8aa3-ee07e992fe30,60.25749087714472,yes,Female
uuid:b7211e4e-6cfc-4c49-8aa3-ee07e992fe30,26.392140837144847,no,Male
uuid:b7211e4e-6cfc-4c49-8aa3-ee07e992fe30,6.010597386607239,no,Female
uuid:b7211e4e-6cfc-4c49-8aa3-ee07e992fe30,0.03459421094348514,no,Male
uuid:b7211e4e-6cfc-4c49-8aa3-ee07e992fe30,3.1147484015242908,no,Female
uuid:76f7e4d0-3107-4cc8-a4fe-f156997ba395,48.548490902728915,yes,Male
uuid:76f7e4d0-3107-4cc8-a4fe-f156997ba395,13.331270356676766,no,Male
uuid:76f7e4d0-3107-4cc8-a4fe-f156997ba395,7.520131843767793,no,Female
uuid:76f7e4d0-3107-4cc8-a4fe-f156997ba395,9.85078546558221,no,Female
uuid:76f7e4d0-3107-4cc8-a4fe-f156997ba395,20.560624112566522,no,Female
uuid:b6567ad7-adb3-4c26-97d6-8b9872bd73d0,27.31741489624475,yes,Male
uuid:b6567ad7-adb3-4c26-97d6-8b9872bd73d0,27.589638580747923,no,Male
uuid:3c6d293b-978e-4665-a939-6637b599c47e,57.38414702148345,yes,Male
uuid:5b7aec86-2037-4868-bb93-67fe86224bfe,41.881734649328514,yes,Female
uuid:9ebb95d0-3c00-4cf4-8924-8a8913e60518,93.08459411817982,yes,Male
uuid:9ebb95d0-3c00-4cf4-8924-8a8913e60518,70.62505274528169,no,Female
uuid:9ebb95d0-3c00-4cf4-8924-8a8913e60518,55.11049200354845,no,Female
uuid:9ebb95d0-3c00-4cf4-8924-8a8913e60518,27.81820002078085,no,Male
uuid:9ebb95d0-3c00-4cf4-8924-8a8913e60518,24.63537937688244,no,Female
uuid:9ebb95d0-3c00-4cf4-8924-8a8913e60518,11.57893596313497,no,Male
uuid:9ebb95d0-3c00-4cf4-8924-8a8913e60518,15.004718563142923,no,Female
uuid:9ebb95d0-3c00-4cf4-8924-8a8913e60518,4.789520167506285,no,Male
uuid:9ebb95d0-3c00-4cf4-8924-8a8913e60518,8.995613604724346,no,Male
uuid:9ebb95d0-3c00-4cf4-8924-8a8913e60518,27.657552905830826,no,Male
uuid:9ebb95d0-3c00-4cf4-8924-8a8913e60518,20.01630667523213,no,Female
uuid:9ebb95d0-3c00-4cf4-8924-8a8913e60518,2.2416857731724282,no,Female
uuid:9ebb95d0-3c00-4cf4-8924-8a8913e60518,20.552844849379653,no,Male
uuid:9ebb95d0-3c00-4cf4-8924-8a8913e60518,13.25409513992413,no,Male
uuid:9ebb95d0-3c00-4cf4-8924-8a8913e60518,25.753603769249928,no,Female
uuid:00a588a1-8b30-4d8e-a51b-5a09beaef815,31.410355909898655,yes,Male
uuid:00a588a1-8b30-4d8e-a51b-5a09beaef815,18.822949078321045,no,Female
uuid:00a588a1-8b30-4d8e-a51b-5a09beaef815,3.323392253721062,no,Female
uuid:00a588a1-8b30-4d8e-a51b-5a09beaef815,4.793019267049502,no,Male
uuid:91d48d5a-df9d-46ca-b53e-cea1acd80b99,49.49835191437796,yes,Female
uuid:f8f4cd59-1640-454d-9ff3-7873a1b31b90,43.09189571837515,yes,Male
uuid:f8f4cd59-1640-454d-9ff3-7873a1b31b90,31.323940680098172,no,Female
uuid:f8f4cd59-1640-454d-9ff3-7873a1b31b90,28.03338283098346,no,Male
uuid:f8f4cd59-1640-454d-9ff3-7873a1b31b90,17.11377616055759,no,Male
uuid:f8f4cd59-1640-454d-9ff3-7873a1b31b90,23.991103656136332,no,Female
uuid:f8f4cd59-1640-454d-9ff3-7873a1b31b90,20.732456122303365,no,Male
uuid:f8f4cd59-1640-454d-9ff3-7873a1b31b90,9.43031406130307,no,Female
uuid:f8f4cd59-1640-454d-9ff3-7873a1b31b90,10.860665991421993,no,Female
uuid:f8f4cd59-1640-454d-9ff3-7873a1b31b90,11.264640623998659,no,Female
uuid:f8f4cd59-1640-454d-9ff3-7873a1b31b90,81.77310969028866,no,Male
uuid:0a99f37b-81df-4172-be52-5315a1c672b1,72.72072453859236,yes,Female
uuid:0a99f37b-81df-4172-be52-5315a1c672b1,42.34872222888497,no,Male
uuid:2ae219bb-5cda-43c8-895a-8423807da4de,23.04032308508741,yes,Female
uuid:2ae219bb-5cda-43c8-895a-8423807da4de,9.002952960411733,no,Male
uuid:421412f7-8778-4fbd-baa0-7882f375c692,39.234340650220155,no,Female
uuid:421412f7-8778-4fbd-baa0-7882f375c692,49.30543515708941,yes,Male
uuid:421412f7-8778-4fbd-baa0-7882f375c692,22.21952670494412,no,Female
uuid:421412f7-8778-4fbd-baa0-7882f375c692,13.217075603767098,no,Male
uuid:421412f7-8778-4fbd-baa0-7882f375c692,17.20618161629489,no,Male
uuid:421412f7-8778-4fbd-baa0-7882f375c692,1.7552614426212223,no,Female
uuid:9769c2af-5dd6-4411-9b8f-e26b244c63c1,41.543351859661655,yes,Male
uuid:9769c2af-5dd6-4411-9b8f-e26b244c63c1,44.93822842755235,no,Female
uuid:9769c2af-5dd6-4411-9b8f-e26b244c63c1,20.43967923295098,no,Female
uuid:9769c2af-5dd6-4411-9b8f-e26b244c63c1,10.858428446301348,no,Male
uuid:9769c2af-5dd6-4411-9b8f-e26b244c63c1,12.264163894112409,no,Male
uuid:9769c2af-5dd6-4411-9b8f-e26b244c63c1,13.38063932091464,no,Male
uuid:9769c2af-5dd6-4411-9b8f-e26b244c63c1,5.385815319290238,no,Female
uuid:9769c2af-5dd6-4411-9b8f-e26b244c63c1,9.215170715918433,no,Male
uuid:293b76e1-48a4-43ca-9b14-814942ea2aab,39.420925816270866,yes,Male
uuid:b2cdb25b-def8-4eca-9ea6-ef5f64904225,75.44713288338951,yes,Male
uuid:b2cdb25b-def8-4eca-9ea6-ef5f64904225,34.375638311265945,no,Female
uuid:b2cdb25b-def8-4eca-9ea6-ef5f64904225,19.75788972619336,no,Male
uuid:b2cdb25b-def8-4eca-9ea6-ef5f64904225,7.850695709756283,no,Female
uuid:b2cdb25b-def8-4eca-9ea6-ef5f64904225,9.334918282684825,no,Male
uuid:9cbe5cf9-c5ae-416c-b95f-420440311683,56.22800261445865,yes,Male
uuid:9cbe5cf9-c5ae-416c-b95f-420440311683,46.86141071622654,no,Female
uuid:9cbe5cf9-c5ae-416c-b95f-420440311683,14.76244405393603,no,Female
uuid:9cbe5cf9-c5ae-416c-b95f-420440311683,11.94197429550971,no,Male
uuid:9cbe5cf9-c5ae-416c-b95f-420440311683,19.482945348267833,no,Female
uuid:9cbe5cf9-c5ae-416c-b95f-420440311683,15.771404669452684,no,Male
uuid:9cbe5cf9-c5ae-416c-b95f-420440311683,16.533128038391336,no,Female
uuid:9cbe5cf9-c5ae-416c-b95f-420440311683,10.954983724268125,no,Male
uuid:9cbe5cf9-c5ae-416c-b95f-420440311683,23.93651219305552,no,Female
uuid:9cbe5cf9-c5ae-416c-b95f-420440311683,12.148383259209995,no,Female
uuid:9cbe5cf9-c5ae-416c-b95f-420440311683,8.230152284392847,no,Female
uuid:d769113a-5433-4e08-ace2-ae3b48e68585,57.08624192162702,yes,Female
uuid:d769113a-5433-4e08-ace2-ae3b48e68585,34.09373530405843,no,Female
uuid:d769113a-5433-4e08-ace2-ae3b48e68585,13.297238041384214,no,Male
uuid:d769113a-5433-4e08-ace2-ae3b48e68585,4.163391508102672,no,Female
uuid:d769113a-5433-4e08-ace2-ae3b48e68585,1.043009287111878,no,Female
uuid:d769113a-5433-4e08-ace2-ae3b48e68585,3.83009428363337,no,Female
uuid:d769113a-5433-4e08-ace2-ae3b48e68585,4.12973111109865,no,Male
uuid:d769113a-5433-4e08-ace2-ae3b48e68585,24.01291358893976,no,Male
uuid:392c48f4-0467-48a7-9dff-00c1b59c2760,68.3509375939825,yes,Male
uuid:392c48f4-0467-48a7-9dff-00c1b59c2760,14.916736519737434,no,Male
uuid:392c48f4-0467-48a7-9dff-00c1b59c2760,38.80674840879746,no,Male
uuid:707cc734-0b67-448a-aa3b-4dd3a01ffcb4,51.28307818853765,yes,Male
uuid:6d94f2d6-61b9-4d37-b4b3-ffcf02217525,41.80695053465837,yes,Male
uuid:6d94f2d6-61b9-4d37-b4b3-ffcf02217525,30.941079844916853,no,Female
uuid:6d94f2d6-61b9-4d37-b4b3-ffcf02217525,59.24544772520761,no,Female
uuid:6d94f2d6-61b9-4d37-b4b3-ffcf02217525,14.388412771457094,no,Male
uuid:6d94f2d6-61b9-4d37-b4b3-ffcf02217525,13.547407129283249,no,Female
uuid:6d94f2d6-61b9-4d37-b4b3-ffcf02217525,10.078020518685149,no,Male
uuid:6d94f2d6-61b9-4d37-b4b3-ffcf02217525,1.7981705435923043,no,Male
uuid:6d94f2d6-61b9-4d37-b4b3-ffcf02217525,4.954798255206599,no,Male
uuid:6d94f2d6-61b9-4d37-b4b3-ffcf02217525,6.520032966695579,no,Female
uuid:6d94f2d6-61b9-4d37-b4b3-ffcf02217525,0.41860282684166883,no,Male
uuid:eff17277-d923-4515-8ec7-387dcfe79461,71.69461554699463,yes,Male
uuid:eff17277-d923-4515-8ec7-387dcfe79461,59.59549079494428,no,Female
uuid:eff17277-d923-4515-8ec7-387dcfe79461,35.78600275810285,no,Female
uuid:eff17277-d923-4515-8ec7-387dcfe79461,41.0252942008964,no,Male
uuid:eff17277-d923-4515-8ec7-387dcfe79461,11.387981744876381,no,Female
uuid:eff17277-d923-4515-8ec7-387dcfe79461,7.756504966026851,no,Female
uuid:eff17277-d923-4515-8ec7-387dcfe79461,2.512584479547896,no,Female
uuid:eff17277-d923-4515-8ec7-387dcfe79461,0.5053478107504881,no,Male
uuid:eff17277-d923-4515-8ec7-387dcfe79461,8.946987092311703,no,Female
uuid:1476d0d7-cf3d-4030-aad8-a95a3661dcfd,19.784009446365125,no,Male
uuid:1476d0d7-cf3d-4030-aad8-a95a3661dcfd,40.82923260721104,no,Female
uuid:1476d0d7-cf3d-4030-aad8-a95a3661dcfd,30.41208632878423,no,Female
uuid:1476d0d7-cf3d-4030-aad8-a95a3661dcfd,26.06998155293325,no,Female
uuid:1476d0d7-cf3d-4030-aad8-a95a3661dcfd,60.44420093455537,yes,Male
uuid:1476d0d7-cf3d-4030-aad8-a95a3661dcfd,16.065750604070693,no,Male
uuid:1476d0d7-cf3d-4030-aad8-a95a3661dcfd,27.525656205997926,no,Female
uuid:1476d0d7-cf3d-4030-aad8-a95a3661dcfd,15.48362785874875,no,Female
uuid:1476d0d7-cf3d-4030-aad8-a95a3661dcfd,13.852662097491102,no,Female
uuid:1476d0d7-cf3d-4030-aad8-a95a3661dcfd,9.395284303628852,no,Female
uuid:1476d0d7-cf3d-4030-aad8-a95a3661dcfd,1.5434691683725266,no,Male
uuid:e9113b73-299e-422b-ab8b-7a1ae77c32fd,37.18713735649487,no,Male
uuid:e9113b73-299e-422b-ab8b-7a1ae77c32fd,81.416509511446165,yes,Male
uuid:e9113b73-299e-422b-ab8b-7a1ae77c32fd,77.88848472352304,no,Female
uuid:e9113b73-299e-422b-ab8b-7a1ae77c32fd,0.6350813995052569,no,Female
uuid:e9113b73-299e-422b-ab8b-7a1ae77c32fd,17.798311193370502,no,Male
uuid:82c5444e-55d3-4a11-9439-7ff7b9b491c9,53.581953354831576,yes,Male
uuid:82c5444e-55d3-4a11-9439-7ff7b9b491c9,36.27954095614663,no,Female
uuid:82c5444e-55d3-4a11-9439-7ff7b9b491c9,28.883218934946182,no,Female
uuid:82c5444e-55d3-4a11-9439-7ff7b9b491c9,6.222927312043369,no,Male
uuid:82c5444e-55d3-4a11-9439-7ff7b9b491c9,9.7278090933418,no,Female
uuid:a2ebf22f-0fee-499e-a02f-b806906a3849,59.1430934031054,yes,Male
uuid:a2ebf22f-0fee-499e-a02f-b806906a3849,41.31311159175478,no,Female
uuid:a2ebf22f-0fee-499e-a02f-b806906a3849,8.988864703254677,no,Female
uuid:a2ebf22f-0fee-499e-a02f-b806906a3849,11.221810520950159,no,Male
uuid:a2ebf22f-0fee-499e-a02f-b806906a3849,10.309773015412514,no,Female
uuid:a2ebf22f-0fee-499e-a02f-b806906a3849,11.330749841458482,no,Male
uuid:a2ebf22f-0fee-499e-a02f-b806906a3849,4.4470800609027545,no,Male
uuid:588fe312-174b-4a01-9add-31c797d14e8a,32.27540397696604,yes,Female
uuid:588fe312-174b-4a01-9add-31c797d14e8a,22.946337814417067,no,Female
uuid:77aa3be0-0ed6-4300-8e5d-e4a93a4ab002,35.84395782804352,yes,Male
uuid:77aa3be0-0ed6-4300-8e5d-e4a93a4ab002,36.6795828529593,no,Female
uuid:77aa3be0-0ed6-4300-8e5d-e4a93a4ab002,19.472575136362362,no,Female
uuid:77aa3be0-0ed6-4300-8e5d-e4a93a4ab002,10.946906564096945,no,Female
uuid:77aa3be0-0ed6-4300-8e5d-e4a93a4ab002,3.309448414106366,no,Female
uuid:ee105d17-5e97-4f27-ae36-f3356bd5be5d,31.9589490854408,yes,Male
uuid:ee105d17-5e97-4f27-ae36-f3356bd5be5d,25.85317891345819,no,Female
uuid:ee105d17-5e97-4f27-ae36-f3356bd5be5d,3.158440013371298,no,Female
uuid:ee105d17-5e97-4f27-ae36-f3356bd5be5d,7.568705252000601,no,Male
uuid:8f239f56-ae98-4009-8d2c-590a94e5a17a,39.970542206535,yes,Male
uuid:8f239f56-ae98-4009-8d2c-590a94e5a17a,33.822406131976756,no,Female
uuid:8f239f56-ae98-4009-8d2c-590a94e5a17a,13.860900795197244,no,Male
uuid:8f239f56-ae98-4009-8d2c-590a94e5a17a,28.92143881677697,no,Male
uuid:8f239f56-ae98-4009-8d2c-590a94e5a17a,0.9101566233607139,no,Male
uuid:8f239f56-ae98-4009-8d2c-590a94e5a17a,13.745276771607633,no,Male
uuid:7c335a76-6fd2-4add-80fd-fa7b33f51657,49.75421825724127,yes,Male
uuid:7c335a76-6fd2-4add-80fd-fa7b33f51657,51.87634655062553,no,Female
uuid:7c335a76-6fd2-4add-80fd-fa7b33f51657,10.469265575990747,no,Male
uuid:10301683-49b4-471e-84ea-0216e55ca112,47.807839005227486,yes,Male
uuid:10301683-49b4-471e-84ea-0216e55ca112,27.902274238339174,no,Female
uuid:10301683-49b4-471e-84ea-0216e55ca112,20.026763002341433,no,Female
uuid:10301683-49b4-471e-84ea-0216e55ca112,11.561968194670575,no,Male
uuid:10301683-49b4-471e-84ea-0216e55ca112,18.36153834783901,no,Male
uuid:10301683-49b4-471e-84ea-0216e55ca112,14.204903641943707,no,Female
uuid:55eb7bb5-b65b-4584-a7df-9955020de8a9,23.425622172161052,yes,Female
uuid:55eb7bb5-b65b-4584-a7df-9955020de8a9,31.86406182537723,no,Male
uuid:55eb7bb5-b65b-4584-a7df-9955020de8a9,0.17014824898203984,no,Female
uuid:ffc11c73-2821-4091-a850-82295429ac8a,43.56143222869172,yes,Male
uuid:ffc11c73-2821-4091-a850-82295429ac8a,43.59608202128711,no,Female
uuid:ffc11c73-2821-4091-a850-82295429ac8a,26.292084185092406,no,Female
uuid:ffc11c73-2821-4091-a850-82295429ac8a,21.67513725284,no,Female
uuid:ffc11c73-2821-4091-a850-82295429ac8a,9.301136412811246,no,Female
uuid:c12d3e93-e085-4ab9-8202-649f8caf8359,49.29505596544025,yes,Male
uuid:c12d3e93-e085-4ab9-8202-649f8caf8359,3.954343780751765,no,Female
uuid:c12d3e93-e085-4ab9-8202-649f8caf8359,22.155991834936835,no,Male
uuid:c12d3e93-e085-4ab9-8202-649f8caf8359,1.4315597659889656,no,Male
uuid:91b77cfc-df68-4e18-85d0-820c7cbbd758,55.970906496638115,yes,Male
uuid:91b77cfc-df68-4e18-85d0-820c7cbbd758,51.927841514432785,no,Female
uuid:91b77cfc-df68-4e18-85d0-820c7cbbd758,37.53341271490572,no,Male
uuid:91b77cfc-df68-4e18-85d0-820c7cbbd758,28.328580584859036,no,Female
uuid:91b77cfc-df68-4e18-85d0-820c7cbbd758,13.622392239112548,no,Male
uuid:91b77cfc-df68-4e18-85d0-820c7cbbd758,11.81516239453378,no,Male
uuid:b32537d4-af98-430d-bc2c-e6e40ac881da,38.49551436511361,yes,Male
uuid:b32537d4-af98-430d-bc2c-e6e40ac881da,35.07526883346955,no,Female
uuid:b32537d4-af98-430d-bc2c-e6e40ac881da,16.488666348308282,no,Female
uuid:b32537d4-af98-430d-bc2c-e6e40ac881da,9.14798269042962,no,Female
uuid:b32537d4-af98-430d-bc2c-e6e40ac881da,7.40845596636628,no,Male
uuid:196161de-3fba-4bc1-92f4-0be5d64c84b5,65.02497368136561,yes,Male
uuid:196161de-3fba-4bc1-92f4-0be5d64c84b5,48.08866561326044,no,Female
uuid:196161de-3fba-4bc1-92f4-0be5d64c84b5,21.06234729630498,no,Female
uuid:196161de-3fba-4bc1-92f4-0be5d64c84b5,19.294209652926774,no,Male
uuid:196161de-3fba-4bc1-92f4-0be5d64c84b5,4.708061818793502,no,Female
uuid:196161de-3fba-4bc1-92f4-0be5d64c84b5,10.62092632324162,no,Female
uuid:cc230e32-1a1f-4a39-80ad-14bc1cbdd4ae,35.08048084699524,no,Female
uuid:cc230e32-1a1f-4a39-80ad-14bc1cbdd4ae,47.600875660415156,yes,Male
uuid:ed0b8f07-ff73-4bef-8749-192cf4d0a7eb,22.33239978407608,yes,Male
uuid:8825a765-6dd8-4ab4-a853-0c6c4ea4960b,14.439634809954692,yes,Male
uuid:8825a765-6dd8-4ab4-a853-0c6c4ea4960b,24.722836605949244,no,Male
uuid:8825a765-6dd8-4ab4-a853-0c6c4ea4960b,27.872535596109973,no,Male
uuid:45fd832f-d090-447c-b34f-e986e9a04551,45.159752446591114,yes,Male
uuid:45fd832f-d090-447c-b34f-e986e9a04551,43.26283534109847,no,Female
uuid:45fd832f-d090-447c-b34f-e986e9a04551,10.594455767150189,no,Male
uuid:45fd832f-d090-447c-b34f-e986e9a04551,2.796067688466994,no,Male
